program_id,word,synonym,field,weight,source,needs_review
econ_international,国際経済学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,経済,経済が好き|経済に興味|経済を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,国際,国際が好き|国際に興味|国際を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,社会課題,社会課題が好き|社会課題に興味|社会課題を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,国際経済,国際経済が好き|国際経済に興味|国際経済を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,貿易,貿易が好き|貿易に興味|貿易を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,開発,開発が好き|開発に興味|開発を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,グローバル,グローバルが好き|グローバルに興味|グローバルを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,金融,金融が好き|金融に興味|金融を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,英語,英語が好き|英語に興味|英語を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,政策,政策が好き|政策に興味|政策を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,国際経済,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,貿易,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,開発,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,グローバル,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,経済,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,国際,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,社会課題,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,国際経済,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,貿易,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,開発,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,グローバル,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,金融,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,英語,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_international,政策,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/diec/,True
econ_policy,経済学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,総合政策学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,政策,政策が好き|政策に興味|政策を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,社会科学,社会科学が好き|社会科学に興味|社会科学を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,地域,地域が好き|地域に興味|地域を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,政策,政策が好き|政策に興味|政策を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,地域,地域が好き|地域に興味|地域を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,公共,公共が好き|公共に興味|公共を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,行政,行政が好き|行政に興味|行政を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,社会課題,社会課題が好き|社会課題に興味|社会課題を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,データ,データが好き|データに興味|データを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,まちづくり,まちづくりが好き|まちづくりに興味|まちづくりを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,政策,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,公共,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,行政,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,政策,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,社会科学,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,地域,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,政策,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,地域,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,公共,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,行政,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,社会課題,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,データ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
econ_policy,まちづくり,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/eco/dpol/,True
biz_management,経営学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,経営学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,ビジネス,ビジネスが好き|ビジネスに興味|ビジネスを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,社会科学,社会科学が好き|社会科学に興味|社会科学を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,実践,実践が好き|実践に興味|実践を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,経営,経営が好き|経営に興味|経営を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,企業,企業が好き|企業に興味|企業を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,組織,組織が好き|組織に興味|組織を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,起業,起業が好き|起業に興味|起業を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,戦略,戦略が好き|戦略に興味|戦略を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,リーダーシップ,リーダーシップが好き|リーダーシップに興味|リーダーシップを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,ビジネス,ビジネスが好き|ビジネスに興味|ビジネスを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,経営,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,企業,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,組織,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,起業,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,ビジネス,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,社会科学,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,実践,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,経営,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,企業,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,組織,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,起業,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,戦略,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,リーダーシップ,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_management,ビジネス,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dfba/,True
biz_marketing,経営学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,マーケティング学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,ビジネス,ビジネスが好き|ビジネスに興味|ビジネスを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,心理,心理が好き|心理に興味|心理を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,データ,データが好き|データに興味|データを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,マーケティング,マーケティングが好き|マーケティングに興味|マーケティングを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,消費者心理,消費者心理が好き|消費者心理に興味|消費者心理を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,広告,広告が好き|広告に興味|広告を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,ブランド,ブランドが好き|ブランドに興味|ブランドを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,商品企画,商品企画が好き|商品企画に興味|商品企画を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,データ分析,データ分析が好き|データ分析に興味|データ分析を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,SNS,SNSが好き|SNSに興味|SNSを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,マーケティング,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,消費者心理,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,広告,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,ブランド,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,ビジネス,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,心理,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,データ,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,マーケティング,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,消費者心理,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,広告,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,ブランド,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,商品企画,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,データ分析,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_marketing,SNS,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dmrk/,True
biz_accounting,経営学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,会計ファイナンス学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,ビジネス,ビジネスが好き|ビジネスに興味|ビジネスを学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,金融,金融が好き|金融に興味|金融を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,資格,資格が好き|資格に興味|資格を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,会計,会計が好き|会計に興味|会計を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,ファイナンス,ファイナンスが好き|ファイナンスに興味|ファイナンスを学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,簿記,簿記が好き|簿記に興味|簿記を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,金融,金融が好き|金融に興味|金融を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,投資,投資が好き|投資に興味|投資を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,企業分析,企業分析が好き|企業分析に興味|企業分析を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,税務,税務が好き|税務に興味|税務を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,会計,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,ファイナンス,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,簿記,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,金融,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,ビジネス,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,金融,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,資格,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,会計,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,ファイナンス,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,簿記,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,金融,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,投資,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,企業分析,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
biz_accounting,税務,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/fba/dacf/,True
law_law,法学部,,faculty,4,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律学科,,department,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律,法律が好き|法律に興味|法律を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,公共,公共が好き|公共に興味|公共を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,資格,資格が好き|資格に興味|資格を学びたい,area,4,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律,法律が好き|法律に興味|法律を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,裁判,裁判が好き|裁判に興味|裁判を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,憲法,憲法が好き|憲法に興味|憲法を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,民法,民法が好き|民法に興味|民法を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,刑法,刑法が好き|刑法に興味|刑法を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,行政,行政が好き|行政に興味|行政を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,公務員,公務員が好き|公務員に興味|公務員を学びたい,tag,5,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,裁判,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,憲法,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,民法,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,公共,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,資格,,policy,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,法律,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
law_law,裁判,,research,3,https://www.toyo.ac.jp/nyushi/undergraduate/law/dlaw/,True
